"customer_id","free_shipping","customer_type","order_total","visit_duration","purchase"
"C77111","yes","returning",61.49,9.7,TRUE
"C93377","yes","new",72.03,13.1,TRUE
"C51695","yes","returning",68.08,8.8,TRUE
"C76024","yes","returning",46.41,6,TRUE
"C26557","yes","returning",30.46,10.4,TRUE
"C49915","yes","returning",55.19,3.3,TRUE
"C36950","yes","returning",43.89,6.5,TRUE
"C78560","yes","new",0,7.6,FALSE
"C47889","yes","new",30.66,9.3,TRUE
"C98416","yes","new",0,16.6,FALSE
"C13390","yes","returning",103.99,5.9,TRUE
"C22824","yes","returning",0,6.7,FALSE
"C76476","yes","new",55.44,11.6,TRUE
"C74500","yes","returning",66.61,8.2,TRUE
"C52444","yes","returning",78.54,16.4,TRUE
"C47558","yes","new",50.28,6.6,TRUE
"C48936","yes","new",28.21,2.1,TRUE
"C62638","yes","returning",0,11.3,FALSE
"C17274","yes","new",0,10.7,FALSE
"C90082","yes","new",67.21,15.1,TRUE
"C64149","yes","new",31.62,15.4,TRUE
"C17125","yes","new",49.91,5.8,TRUE
"C70042","yes","new",0,13.7,FALSE
"C55009","yes","returning",0,9.4,FALSE
"C92418","yes","returning",47.05,11.3,TRUE
"C31583","yes","returning",91.37,16.2,TRUE
"C32457","yes","new",0,14.3,FALSE
"C75964","yes","new",0,2.4,FALSE
"C26195","yes","returning",0,4.6,FALSE
"C71088","yes","returning",0,14.9,FALSE
"C57911","yes","returning",92.66,8.2,TRUE
"C52408","yes","new",0,0.5,FALSE
"C62522","yes","new",69.4,15.9,TRUE
"C93781","yes","new",13.98,2.4,TRUE
"C87936","yes","returning",0,9,FALSE
"C94380","yes","returning",0,9.6,FALSE
"C24234","yes","new",0,10.3,FALSE
"C30090","yes","returning",35.84,5.1,TRUE
"C93125","yes","new",0,8.1,FALSE
"C51004","yes","new",0,1.7,FALSE
"C44513","yes","returning",0,10.3,FALSE
"C80394","yes","returning",79.38,10.6,TRUE
"C56211","yes","new",30.46,12.6,TRUE
"C64851","yes","new",0,8.9,FALSE
"C22012","yes","new",0,12.3,FALSE
"C15989","yes","returning",0,4,FALSE
"C16439","yes","returning",55.36,13.3,TRUE
"C76288","yes","new",0,11.4,FALSE
"C34743","yes","returning",67.69,12.9,TRUE
"C49305","yes","new",0,11.2,FALSE
"C98162","yes","returning",88.81,14.4,TRUE
"C64390","yes","returning",58.67,3.5,TRUE
"C98727","yes","new",0,10.5,FALSE
"C42832","yes","returning",0,15.2,FALSE
"C54749","yes","returning",0,16.9,FALSE
"C22455","yes","returning",0,14.2,FALSE
"C97941","yes","returning",0,9.5,FALSE
"C99234","yes","new",0,10.9,FALSE
"C16203","yes","returning",0,5.3,FALSE
"C68454","yes","new",0,13.2,FALSE
"C47348","yes","new",0,16.8,FALSE
"C72824","yes","returning",47.24,7.1,TRUE
"C25828","yes","returning",70.54,10,TRUE
"C83513","yes","new",0,17.3,FALSE
"C21197","yes","new",51.57,14.9,TRUE
"C10557","yes","returning",37.63,10.6,TRUE
"C20375","yes","returning",40,3.9,TRUE
"C87758","yes","new",0,3.5,FALSE
"C96289","yes","returning",61.56,7.3,TRUE
"C20765","yes","returning",50.1,9.9,TRUE
"C81680","yes","returning",65.42,10.4,TRUE
"C71142","yes","returning",0,16.3,FALSE
"C44737","yes","returning",0,7.4,FALSE
"C23146","yes","returning",0,9.8,FALSE
"C69040","yes","returning",64.14,13.1,TRUE
"C66103","yes","returning",56.98,14.2,TRUE
"C75231","yes","returning",0,19.7,FALSE
"C59381","yes","returning",97.6,10.5,TRUE
"C53966","yes","returning",0,8.9,FALSE
"C72829","yes","new",0,7.3,FALSE
"C25969","yes","returning",0,7.1,FALSE
"C75653","yes","new",0,8.8,FALSE
"C78677","yes","returning",0,10.4,FALSE
"C81411","yes","new",55.98,19.5,TRUE
"C31847","yes","new",0,10.5,FALSE
"C12450","yes","new",0,10.5,FALSE
"C25992","yes","new",0,10.5,FALSE
"C10203","yes","returning",0,5.6,FALSE
"C50819","yes","returning",0,2.5,FALSE
"C23435","yes","returning",0,2.7,FALSE
"C64601","yes","returning",63.32,6.1,TRUE
"C70644","yes","returning",0,7.5,FALSE
"C16956","yes","new",0,16.7,FALSE
"C88142","yes","new",63.65,12.7,TRUE
"C14160","yes","returning",45.78,7.6,TRUE
"C66064","yes","returning",0,0.7,FALSE
"C32035","yes","returning",0,7,FALSE
"C41320","yes","new",0,5.1,FALSE
"C15654","yes","returning",36.69,8.3,TRUE
"C49890","yes","returning",56.64,8.2,TRUE
"C35679","yes","new",0,4.9,FALSE
"C98535","yes","new",54.24,12.7,TRUE
"C93381","yes","returning",0,11.9,FALSE
"C78893","yes","returning",92.62,10.6,TRUE
"C76274","yes","returning",60.99,9.9,TRUE
"C71445","yes","new",0,13.4,FALSE
"C96593","yes","returning",0,8.5,FALSE
"C98329","yes","returning",14.81,9.6,TRUE
"C78712","yes","returning",0,12.9,FALSE
"C73206","yes","returning",31.37,10,TRUE
"C77890","yes","returning",76.35,12,TRUE
"C89362","yes","new",59.13,10.8,TRUE
"C18931","yes","returning",0,20.9,FALSE
"C59214","yes","returning",0,2.4,FALSE
"C97891","yes","new",49.8,6.8,TRUE
"C78346","yes","new",65.27,13,TRUE
"C64462","yes","returning",61.14,3.6,TRUE
"C15561","yes","returning",62.38,13.9,TRUE
"C38659","yes","returning",0,12.9,FALSE
"C95141","yes","returning",0,19.3,FALSE
"C71710","yes","new",0,6.8,FALSE
"C47230","yes","returning",70.34,16.4,TRUE
"C61516","yes","returning",81.04,21.4,TRUE
"C30999","yes","returning",0,8.6,FALSE
"C47067","yes","returning",0,10.2,FALSE
"C56306","yes","new",0,16.7,FALSE
"C23939","yes","new",0,13.8,FALSE
"C15623","yes","returning",70.53,10,TRUE
"C44933","yes","new",0,0.5,FALSE
"C37796","yes","returning",65.62,11.1,TRUE
"C43752","yes","new",28.07,4.8,TRUE
"C32597","yes","new",0,16.7,FALSE
"C45337","yes","returning",59.57,8.6,TRUE
"C60814","yes","returning",0,9.2,FALSE
"C69789","yes","new",67.3,24,TRUE
"C42359","yes","returning",0,2.5,FALSE
"C27527","yes","new",0,17.7,FALSE
"C83084","yes","new",0,15.3,FALSE
"C97657","yes","returning",54.13,5.9,TRUE
"C70756","yes","returning",0,13.6,FALSE
"C43923","yes","returning",0,7.6,FALSE
"C51140","yes","new",27.24,14.8,TRUE
"C13149","yes","new",0,18.2,FALSE
"C41567","yes","returning",77.09,12.5,TRUE
"C44998","yes","new",0,3.8,FALSE
"C53453","yes","returning",82.18,5.5,TRUE
"C94305","yes","new",0,14.8,FALSE
"C21189","yes","returning",0,16.1,FALSE
"C46232","yes","new",66.8,5.3,TRUE
"C85496","yes","returning",40.15,5.5,TRUE
"C74849","yes","returning",0,3.4,FALSE
"C87929","yes","returning",72.48,10.8,TRUE
"C99526","yes","new",0,16.4,FALSE
"C60651","yes","new",40.37,13.5,TRUE
"C11794","yes","new",0,16.5,FALSE
"C15393","yes","returning",66.98,19.1,TRUE
"C91778","yes","returning",0,13.3,FALSE
"C76209","yes","returning",0,14.5,FALSE
"C27579","yes","new",0,12.2,FALSE
"C96016","yes","new",0,8.7,FALSE
"C28007","yes","new",0,11.3,FALSE
"C34922","yes","returning",54.9,8.7,TRUE
"C53762","yes","new",39.75,10.9,TRUE
"C33846","yes","returning",0,14.8,FALSE
"C92174","yes","new",40.21,8.5,TRUE
"C95007","yes","returning",58.83,13.4,TRUE
"C81807","yes","new",0,10.3,FALSE
"C42121","yes","new",0,0.9,FALSE
"C16412","yes","new",0,11.6,FALSE
"C61305","yes","returning",69.48,8.7,TRUE
"C83855","yes","new",0,17,FALSE
"C76006","yes","returning",0,9.8,FALSE
"C10382","yes","new",46.37,8.2,TRUE
"C30181","yes","returning",36.73,12,TRUE
"C46299","yes","new",0,18.6,FALSE
"C93301","yes","new",5.55,6.1,TRUE
"C42636","yes","new",0,17.2,FALSE
"C76688","yes","new",0,8.6,FALSE
"C92648","yes","new",0,5.7,FALSE
"C78565","yes","returning",67.97,11.9,TRUE
"C40510","yes","returning",66.4,21.9,TRUE
"C57492","yes","returning",69.07,9.9,TRUE
"C50567","yes","new",0,7.9,FALSE
"C68199","yes","new",36.36,7.8,TRUE
"C33196","yes","new",0,16,FALSE
"C64751","yes","returning",46.61,18.2,TRUE
"C29544","yes","new",0,13,FALSE
"C92114","yes","new",0,10.5,FALSE
"C47135","yes","returning",0,6.7,FALSE
"C89982","yes","returning",65.82,7,TRUE
"C66986","yes","new",0,12,FALSE
"C63331","yes","returning",42.6,7.9,TRUE
"C96302","yes","new",39.9,13.6,TRUE
"C99206","yes","new",0,1.5,FALSE
"C23536","yes","returning",0,7.9,FALSE
"C57955","yes","returning",0,10.4,FALSE
"C51891","yes","new",0,12.9,FALSE
"C14380","yes","returning",71.3,14.6,TRUE
"C23954","yes","new",48.3,12,TRUE
"C25574","yes","new",0,8.3,FALSE
"C20369","yes","new",0,11.6,FALSE
"C90053","yes","new",0,10.6,FALSE
"C35198","yes","returning",34.04,1.5,TRUE
"C50732","yes","returning",57.04,14.3,TRUE
"C21162","yes","returning",62.67,17.8,TRUE
"C17640","yes","new",0,13.6,FALSE
"C28391","yes","new",0,12.8,FALSE
"C26689","yes","returning",71.99,20.1,TRUE
"C94355","yes","new",0,7.7,FALSE
"C61345","yes","returning",82,12.9,TRUE
"C17957","yes","new",0,22,FALSE
"C12353","yes","new",48.96,0,TRUE
"C60647","yes","returning",58.72,5.7,TRUE
"C56818","yes","returning",0,12.4,FALSE
"C80770","yes","returning",0,5.8,FALSE
"C83579","yes","returning",91.43,19,TRUE
"C60371","yes","new",0,19.4,FALSE
"C57139","yes","returning",0,14.7,FALSE
"C61992","yes","returning",75.96,14,TRUE
"C15951","yes","returning",78.98,11.5,TRUE
"C14176","yes","returning",0,10.9,FALSE
"C60621","yes","returning",49.1,14.1,TRUE
"C78667","yes","new",66.53,10.9,TRUE
"C16940","yes","returning",60.09,15,TRUE
"C25538","yes","returning",0,17.7,FALSE
"C37255","yes","returning",0,17.6,FALSE
"C35833","yes","new",47.01,14.7,TRUE
"C39359","yes","new",45.7,7.3,TRUE
"C39490","yes","returning",0,13.6,FALSE
"C39668","yes","new",33.56,10.8,TRUE
"C49511","yes","new",0,4.8,FALSE
"C27824","yes","returning",0,1.9,FALSE
"C77959","yes","new",0,16.4,FALSE
"C96581","yes","returning",0,9,FALSE
"C28270","yes","returning",52.21,9.7,TRUE
"C40625","yes","new",0,16.8,FALSE
"C51873","yes","returning",48.07,10.6,TRUE
"C32370","yes","new",0,10,FALSE
"C63638","yes","new",0,19.1,FALSE
"C16419","yes","returning",0,10.9,FALSE
"C28464","yes","new",0,9.5,FALSE
"C61690","yes","returning",71.51,17,TRUE
"C27446","yes","new",0,13.1,FALSE
"C65092","yes","returning",68.39,17.3,TRUE
"C11672","yes","new",0,14.7,FALSE
"C30850","yes","returning",60.36,3.1,TRUE
"C59124","yes","returning",110.9,21.8,TRUE
"C60090","yes","new",33.7,0.1,TRUE
"C48256","yes","new",63.85,12.8,TRUE
"C35588","yes","new",0,12.9,FALSE
"C34550","yes","new",0,12.2,FALSE
"C22383","yes","new",50.34,13.1,TRUE
"C79136","yes","new",0,8.8,FALSE
"C86717","yes","new",35.13,2.7,TRUE
"C33041","yes","returning",0,14.7,FALSE
"C58552","yes","returning",50.47,4.3,TRUE
"C52633","yes","returning",42.51,12.5,TRUE
"C21017","yes","new",0,20.4,FALSE
"C65060","yes","new",0,4.3,FALSE
"C53451","yes","returning",0,8.4,FALSE
"C88642","yes","new",56.69,12.5,TRUE
"C43775","yes","returning",0,10.1,FALSE
"C77211","yes","returning",60.46,11.8,TRUE
"C15041","yes","returning",0,17.9,FALSE
"C25327","yes","new",0,5.2,FALSE
"C98388","yes","new",0,21.6,FALSE
"C22967","yes","new",0,8.7,FALSE
"C72228","yes","new",49.95,4,TRUE
"C78422","yes","returning",76.05,14,TRUE
"C38092","yes","returning",0,3,FALSE
"C81432","yes","returning",0,11.6,FALSE
"C49671","yes","returning",0,2.8,FALSE
"C92061","yes","returning",0,5.5,FALSE
"C78603","yes","new",0,7.1,FALSE
"C63976","yes","new",32.12,3.2,TRUE
"C72542","yes","returning",0,15.5,FALSE
"C72316","yes","new",0,25.2,FALSE
"C88668","yes","new",0,13.1,FALSE
"C20975","yes","returning",0,1.4,FALSE
"C74922","yes","new",0,9.8,FALSE
"C93419","yes","returning",0,8.2,FALSE
"C57788","yes","returning",46.78,4,TRUE
"C37422","yes","returning",56.26,9.4,TRUE
"C55081","yes","returning",0,15.3,FALSE
"C66232","yes","returning",81.82,14.8,TRUE
"C75887","yes","new",0,10.1,FALSE
"C66857","yes","new",86.23,18.8,TRUE
"C73435","yes","returning",63.93,6.9,TRUE
"C34078","yes","new",0,14,FALSE
"C15481","yes","new",20.49,0.7,TRUE
"C13187","yes","returning",0,11.3,FALSE
"C52711","yes","returning",0,7.1,FALSE
"C98958","yes","new",0,16.2,FALSE
"C32549","yes","new",0,8,FALSE
"C26009","yes","returning",0,15.4,FALSE
"C80315","yes","returning",55.2,9.6,TRUE
"C61698","yes","returning",53.82,11.8,TRUE
"C69356","yes","returning",0,5.7,FALSE
"C22513","yes","new",0,9.5,FALSE
"C53902","yes","returning",53.05,1.5,TRUE
"C94093","yes","returning",0,0.9,FALSE
"C99484","yes","new",14.95,9.5,TRUE
"C20083","yes","returning",59.83,7.2,TRUE
"C21543","yes","returning",0,15.7,FALSE
"C49043","yes","returning",56.03,4.2,TRUE
"C36515","yes","returning",85.82,11.2,TRUE
"C19425","yes","returning",41.33,10.9,TRUE
"C41217","yes","new",0,12.1,FALSE
"C50529","yes","new",0,6.8,FALSE
"C87809","yes","returning",0,22.9,FALSE
"C22876","yes","returning",0,16.9,FALSE
"C84342","yes","new",50.8,3.9,TRUE
"C28729","yes","returning",0,11.8,FALSE
"C24664","yes","returning",49.78,18,TRUE
"C58344","yes","new",49.72,6.4,TRUE
"C21838","yes","returning",0,12.5,FALSE
"C19688","yes","new",45.93,13.9,TRUE
"C44501","yes","new",48.17,4.1,TRUE
"C38152","yes","returning",0,13.5,FALSE
"C96271","yes","returning",55.3,10.8,TRUE
"C98854","yes","returning",93.47,11.8,TRUE
"C38425","yes","returning",0,5.3,FALSE
"C13873","yes","returning",65.11,12.6,TRUE
"C93353","yes","returning",0,12.3,FALSE
"C24933","yes","new",0,14.2,FALSE
"C34870","yes","new",0,6.4,FALSE
"C87318","yes","returning",0,15,FALSE
"C57049","yes","returning",0,11.4,FALSE
"C49864","yes","new",0,13.2,FALSE
"C82734","yes","returning",77.22,14.5,TRUE
"C69258","yes","returning",0,7.3,FALSE
"C25766","yes","returning",88.03,1.8,TRUE
"C37218","yes","returning",71.69,13.9,TRUE
"C18806","yes","new",0,8.1,FALSE
"C47847","yes","new",37.05,6.3,TRUE
"C67584","yes","returning",44.65,8.6,TRUE
"C34212","yes","returning",81.79,13,TRUE
"C72604","yes","new",0,3.7,FALSE
"C14868","yes","new",53.39,7.5,TRUE
"C17447","yes","returning",0,8.5,FALSE
"C17120","yes","returning",0,10.6,FALSE
"C59952","yes","new",0,16.2,FALSE
"C24082","yes","new",0,11.2,FALSE
"C36159","yes","new",0,5.8,FALSE
"C86059","yes","new",0,11.8,FALSE
"C92662","yes","new",0,9.1,FALSE
"C55153","yes","returning",32.1,10.7,TRUE
"C80670","yes","new",84.44,11.9,TRUE
"C71919","yes","new",0,7.3,FALSE
"C75521","yes","returning",0,4.8,FALSE
"C96081","yes","returning",0,7.9,FALSE
"C44126","yes","returning",0,8.3,FALSE
"C29022","yes","returning",0,5.3,FALSE
"C71114","yes","returning",44.89,7.7,TRUE
"C90755","yes","returning",82.98,8.6,TRUE
"C57750","yes","new",0,14.7,FALSE
"C97468","yes","returning",31.16,0.9,TRUE
"C37880","yes","returning",68.65,11.5,TRUE
"C68846","yes","returning",0,12.8,FALSE
"C93406","yes","returning",0,11.7,FALSE
"C63607","yes","new",0,11,FALSE
"C82075","yes","new",63.74,7.5,TRUE
"C98967","yes","new",0,15.1,FALSE
"C33927","yes","returning",0,3.9,FALSE
"C22549","yes","new",82.62,14,TRUE
"C11319","yes","new",85.3,13.9,TRUE
"C18580","yes","returning",65.15,10.8,TRUE
"C19616","yes","returning",89.93,10.3,TRUE
"C91171","yes","new",34.17,9.8,TRUE
"C94606","yes","new",37.06,13.6,TRUE
"C10706","yes","new",0,9.7,FALSE
"C31252","yes","new",0,9.7,FALSE
"C88055","yes","returning",0,10.7,FALSE
"C25630","yes","returning",0,2.7,FALSE
"C62534","yes","returning",71.46,10.6,TRUE
"C90062","yes","new",0,6.1,FALSE
"C36810","yes","returning",69.14,8.4,TRUE
"C11131","yes","new",0,9.2,FALSE
"C86527","yes","new",71.15,18.5,TRUE
"C71260","yes","new",13.79,2.1,TRUE
"C43560","yes","new",66.27,11.1,TRUE
"C90478","yes","new",41.96,10.2,TRUE
"C73186","yes","returning",0,8.9,FALSE
"C30889","yes","returning",0,4.4,FALSE
"C66828","yes","new",0,7,FALSE
"C94274","yes","returning",0,12,FALSE
"C43350","yes","returning",59.35,1.6,TRUE
"C40166","yes","returning",57.69,6.4,TRUE
"C96336","yes","new",0,12,FALSE
"C71317","yes","new",0,9.5,FALSE
"C20024","yes","returning",95.05,20.2,TRUE
"C15930","yes","returning",0,9.5,FALSE
"C70022","yes","returning",0,9.3,FALSE
"C33686","yes","new",43.03,7.7,TRUE
"C85874","yes","new",0,11.2,FALSE
"C35064","yes","new",68.31,13.2,TRUE
"C59177","yes","new",49.13,8.7,TRUE
"C62773","yes","new",0,4.1,FALSE
"C80694","yes","returning",0,6.4,FALSE
"C42172","yes","new",41.99,13.7,TRUE
"C79687","yes","returning",63.96,13.2,TRUE
"C58950","yes","returning",65.44,16.7,TRUE
"C13369","yes","returning",0,16.6,FALSE
"C14721","yes","new",0,14.2,FALSE
"C20469","yes","new",0,2.7,FALSE
"C82640","yes","new",0,4.8,FALSE
"C17399","yes","returning",43.39,4,TRUE
"C24231","yes","returning",65,13.1,TRUE
"C61549","yes","new",0,3.1,FALSE
"C66580","yes","returning",61.8,16.7,TRUE
"C93995","yes","returning",77.11,11.8,TRUE
"C79902","yes","returning",77.24,18.3,TRUE
"C69158","yes","new",0,11.1,FALSE
"C82069","yes","returning",71.57,19.2,TRUE
"C57582","yes","new",0,2.9,FALSE
"C31111","yes","new",0,11.4,FALSE
"C40577","yes","returning",65.48,8.4,TRUE
"C44868","yes","returning",73.4,6.3,TRUE
"C92043","yes","new",31.4,12.7,TRUE
"C97133","yes","new",0,19.3,FALSE
"C15850","yes","new",0,12.2,FALSE
"C18049","yes","returning",63.43,5.5,TRUE
"C32298","yes","returning",0,6.1,FALSE
"C28365","yes","new",0,14.1,FALSE
"C45180","yes","returning",0,5.4,FALSE
"C87079","yes","returning",66.55,13.2,TRUE
"C73717","yes","returning",0,8.7,FALSE
"C28695","yes","returning",90.12,15.9,TRUE
"C36709","yes","new",0,12.3,FALSE
"C53789","yes","returning",70.75,9.3,TRUE
"C14477","yes","new",41.67,6.5,TRUE
"C66464","yes","new",0,19.8,FALSE
"C54229","yes","returning",0,14.7,FALSE
"C37801","yes","returning",0,17.3,FALSE
"C96929","yes","returning",33.58,8.7,TRUE
"C57144","yes","new",42.87,1.5,TRUE
"C82495","yes","new",0,16.4,FALSE
"C98169","yes","returning",0,10.6,FALSE
"C39758","yes","returning",61.16,4.6,TRUE
"C61586","yes","returning",31.58,3.7,TRUE
"C10882","yes","new",0,11.9,FALSE
"C86209","yes","new",0,14.6,FALSE
"C54091","yes","returning",56.68,6,TRUE
"C52407","yes","returning",93.63,14.7,TRUE
"C52010","yes","new",21.88,8.2,TRUE
"C75900","yes","new",23.74,3,TRUE
"C47536","yes","new",35.48,4.8,TRUE
"C80316","yes","returning",0,5.4,FALSE
"C51118","yes","returning",102.26,11.8,TRUE
"C88737","yes","returning",0,5.7,FALSE
"C97768","yes","new",0,10.8,FALSE
"C32929","yes","returning",0,6.1,FALSE
"C34035","yes","returning",0,1.3,FALSE
"C61018","yes","new",0,0.1,FALSE
"C51998","yes","new",57.56,10.4,TRUE
"C29805","yes","returning",53.82,5.6,TRUE
"C19525","yes","returning",0,11.3,FALSE
"C60931","yes","new",0,15.5,FALSE
"C15928","yes","new",38.42,12,TRUE
"C52037","yes","new",31.65,10.2,TRUE
"C57479","yes","returning",0,8.9,FALSE
"C80091","yes","returning",0,6.7,FALSE
"C66815","yes","new",0,15,FALSE
"C86226","yes","returning",57.81,7.5,TRUE
"C26865","yes","new",0,8.4,FALSE
"C43890","yes","returning",59.64,8,TRUE
"C19221","yes","new",0,0.7,FALSE
"C45362","yes","new",0,11,FALSE
"C84504","yes","new",0,1.4,FALSE
"C57481","yes","new",29.71,11.1,TRUE
"C83165","yes","new",0,17.8,FALSE
"C99114","yes","new",0,16.1,FALSE
"C70293","yes","returning",68.54,6.9,TRUE
"C69684","yes","new",0,11.6,FALSE
"C21663","yes","new",34.52,10.1,TRUE
"C24541","yes","new",13.79,1.1,TRUE
"C80318","yes","returning",57.88,14.3,TRUE
"C63986","yes","returning",0,15,FALSE
"C70454","yes","returning",0,7.9,FALSE
"C12538","yes","returning",61.83,7.5,TRUE
"C19917","yes","new",68.97,19,TRUE
"C80827","yes","returning",45.36,5.7,TRUE
"C85637","yes","new",58.03,10.4,TRUE
"C57742","yes","new",30.01,8.9,TRUE
"C13651","yes","returning",51.27,8.4,TRUE
"C37531","yes","new",0,9.3,FALSE
"C88865","yes","returning",0,6,FALSE
"C11468","yes","new",0,14.8,FALSE
"C60071","yes","returning",0,10.9,FALSE
"C75397","yes","new",0,16.7,FALSE
"C31139","yes","returning",70.12,14.4,TRUE
"C73305","yes","returning",77.15,19.7,TRUE
"C37850","yes","new",0,4.3,FALSE
"C56381","yes","new",0,5.1,FALSE
"C34289","yes","returning",67.43,14.2,TRUE
"C74416","yes","new",57,18.2,TRUE
"C40699","yes","new",0,10.4,FALSE
"C96423","yes","returning",66.14,13.2,TRUE
"C29103","yes","returning",74.63,14,TRUE
"C69332","yes","new",0,3.4,FALSE
"C37582","yes","returning",0,0.4,FALSE
"C74026","yes","returning",53.46,2.2,TRUE
"C22417","yes","returning",0,14.1,FALSE
"C53243","yes","returning",59.67,18.2,TRUE
"C26913","yes","new",0,9.1,FALSE
"C45558","yes","returning",41.01,10.7,TRUE
"C54350","yes","returning",59.64,7.2,TRUE
"C42798","yes","new",0,4.8,FALSE
"C18717","yes","new",0,11.8,FALSE
"C79508","yes","new",0,14.7,FALSE
"C42421","yes","new",0,7.6,FALSE
"C17818","yes","returning",0,10.1,FALSE
"C87568","yes","returning",68.6,5.5,TRUE
"C67972","yes","returning",0,4.7,FALSE
"C27114","yes","returning",47.76,16.4,TRUE
"C81130","yes","returning",70.12,10.8,TRUE
"C37032","yes","new",50.94,11.7,TRUE
"C59272","yes","returning",69.59,14.4,TRUE
"C76580","yes","returning",43.74,3.8,TRUE
"C79610","yes","new",35.89,8.5,TRUE
"C16184","yes","returning",0,9.1,FALSE
"C66735","yes","returning",0,18.2,FALSE
"C62108","yes","returning",52.28,5.9,TRUE
"C40281","yes","returning",0,15.6,FALSE
"C30501","yes","new",0,6.2,FALSE
"C97702","yes","new",80.1,14.2,TRUE
"C45904","yes","returning",0,2,FALSE
"C70645","yes","new",0,17.8,FALSE
"C33387","yes","new",0,9.3,FALSE
"C43429","yes","returning",0,3.2,FALSE
"C83255","yes","returning",0,7.1,FALSE
"C47902","yes","new",0,16.3,FALSE
"C58039","yes","new",0,9.2,FALSE
"C26485","yes","new",0,5,FALSE
"C44005","yes","returning",77.4,15.7,TRUE
"C20105","yes","new",0,15.4,FALSE
"C62199","yes","new",30.69,7.9,TRUE
"C65925","yes","new",58.26,8.9,TRUE
"C49401","yes","new",0,14.7,FALSE
"C91814","yes","returning",0,15.7,FALSE
"C34808","yes","new",64.5,13.6,TRUE
"C44620","yes","returning",91.47,17.7,TRUE
"C74159","yes","new",34.71,6.4,TRUE
"C53682","yes","new",73.62,12.6,TRUE
"C57247","yes","returning",72.64,13.9,TRUE
"C70095","yes","new",29.09,15.8,TRUE
"C67787","yes","new",0,9.2,FALSE
"C34492","yes","new",53.07,22.6,TRUE
"C44831","yes","new",0,8.2,FALSE
"C30847","yes","new",0,7.7,FALSE
"C33662","yes","returning",0,21,FALSE
"C32097","yes","returning",81.45,15.4,TRUE
"C77608","yes","returning",85.93,13.6,TRUE
"C55769","yes","returning",0,8.3,FALSE
"C70341","yes","returning",41.58,2.4,TRUE
"C27626","yes","returning",0,14.1,FALSE
"C20123","yes","returning",94.85,9.2,TRUE
"C55283","yes","new",41.89,10.1,TRUE
"C58892","yes","returning",0,15.3,FALSE
"C36185","yes","new",0,12.6,FALSE
"C38658","yes","new",30.63,12.7,TRUE
"C73038","yes","returning",92.06,18.5,TRUE
